,respondent_id,city_of_residence,citizenship,data_id,reason_name,amount,currency,transaction_date,account,transaction_id,surveyor,tool,timeline,transaction_type,payment_type,date_created,date_last_updated,edit_count,description,file
3239,257945,Mutare,Zimbabwe,EX00047879,Water charges,200.0,ZWL,2020-06-19,,,,,Full payment,,Full payment,2020-06-25,2020-07-24,1,,expense
3240,257945,Mutare,Zimbabwe,EX00047880,Try one Supermarket (Transport),500.0,ZWL,2020-06-19,,,,,Full payment,,Full payment,2020-06-25,2020-07-24,1,,expense
3241,257945,Mutare,Zimbabwe,EX00048279,Try one Supermarket (Transport),600.0,ZWL,2020-06-22,,,,,Full payment,,Full payment,2020-06-29,2020-07-24,1,,expense
3242,257945,Mutare,Zimbabwe,EX00048288,Food at home,700.0,ZWL,2020-06-25,,,,,Full payment,,Full payment,2020-06-29,2020-07-24,1,,expense
3243,257945,Mutare,Zimbabwe,EX00048280,Financial Support,900.0,ZWL,2020-06-26,,,,,Full payment,,Full payment,2020-06-29,2020-07-24,1,,expense
3244,257945,Mutare,Zimbabwe,EX00049913,House/rent,1000.0,ZWL,2020-07-01,,,,,Full payment,,Full payment,2020-07-10,2020-07-24,1,,expense
3245,257945,Mutare,Zimbabwe,EX00049912,Food at home,2000.0,ZWL,2020-07-01,,,,,Full payment,,Full payment,2020-07-10,2020-07-24,1,,expense
3246,257945,Mutare,Zimbabwe,EX00083830,Water charges,500.0,ZWL,2020-07-02,,,,,Full payment,,,2021-01-26,2021-01-26,0,,expense
3247,257945,Mutare,Zimbabwe,EX00083821,Try one Supermarket (Salary),8000.0,ZWL,2020-07-03,,,,,Full payment,,,2021-01-26,2021-01-26,0,,expense
3248,257945,Mutare,Zimbabwe,EX00049914,Try one Supermarket (Transport),700.0,ZWL,2020-07-03,,,,,Full payment,,Full payment,2020-07-10,2020-07-24,1,,expense
3249,257945,Mutare,Zimbabwe,EX00050462,Try one Supermarket (Transport),500.0,ZWL,2020-07-06,,,,,Full payment,,Full payment,2020-07-14,2020-07-14,0,,expense
3250,257945,Mutare,Zimbabwe,EX00050464,Electricity charges,300.0,ZWL,2020-07-10,,,,,Full payment,,Full payment,2020-07-14,2020-07-14,0,,expense
3251,257945,Mutare,Zimbabwe,EX00083806,Mobile phone battery recharging,700.0,ZWL,2020-07-10,,,,,Full payment,,,2021-01-26,2021-01-26,0,,expense
3252,257945,Mutare,Zimbabwe,EX00050463,Food at home,250.0,ZWL,2020-07-11,,,,,Full payment,,Full payment,2020-07-14,2020-07-14,0,,expense
3253,257945,Mutare,Zimbabwe,EX00051943,Try one Supermarket (Transport),800.0,ZWL,2020-07-13,,,,,Full payment,,Full payment,2020-07-24,2020-07-24,0,,expense
3254,257945,Mutare,Zimbabwe,EX00051944,Try one Supermarket (Other),1000.0,ZWL,2020-07-17,,,,,Full payment,,Full payment,2020-07-24,2020-07-24,0,,expense
3255,257945,Mutare,Zimbabwe,EX00052802,Toiletries,500.0,ZWL,2020-07-19,,,,,Full payment,,Full payment,2020-07-30,2020-07-30,0,,expense
3256,257945,Mutare,Zimbabwe,EX00052805,Try one Supermarket (Raw Materials),1500.0,ZWL,2020-07-24,,,,,Full payment,,Full payment,2020-07-30,2020-07-30,0,,expense
3257,257945,Mutare,Zimbabwe,EX00052804,Try one Supermarket (Transport),1000.0,ZWL,2020-07-24,,,,,Full payment,,Full payment,2020-07-30,2020-07-30,0,,expense
3258,257945,Mutare,Zimbabwe,EX00052803,Food at home,3000.0,ZWL,2020-07-24,,,,,Full payment,,Full payment,2020-07-30,2020-07-30,0,,expense
3259,257945,Mutare,Zimbabwe,EX00054695,Clothing and shoes,2000.0,ZWL,2020-07-30,,,,,Full payment,,Full payment,2020-08-08,2020-08-08,0,,expense
3260,257945,Mutare,Zimbabwe,EX00054693,Try one Supermarket (Other),1000.0,ZWL,2020-07-31,,,,,Full payment,,Full payment,2020-08-08,2020-08-08,0,,expense
3261,257945,Mutare,Zimbabwe,EX00054694,Food at home,1500.0,ZWL,2020-07-31,,,,,Full payment,,Full payment,2020-08-08,2020-08-08,0,,expense
3262,257945,Mutare,Zimbabwe,EX00054692,Try one Supermarket (Transport),800.0,ZWL,2020-08-01,,,,,Full payment,,Full payment,2020-08-08,2020-08-08,0,,expense
3263,257945,Mutare,Zimbabwe,EX00055708,Try one Supermarket (Transport),1500.0,ZWL,2020-08-03,,,,,Full payment,,Full payment,2020-08-14,2020-08-14,0,,expense
3264,257945,Mutare,Zimbabwe,EX00083831,Water charges,400.0,ZWL,2020-08-06,,,,,Full payment,,,2021-01-26,2021-01-26,0,,expense
3265,257945,Mutare,Zimbabwe,EX00083818,Try one Supermarket (Raw Materials),2500.0,ZWL,2020-08-07,,,,,Full payment,,,2021-01-26,2021-01-26,0,,expense
3266,257945,Mutare,Zimbabwe,EX00083822,Try one Supermarket (Salary),14000.0,ZWL,2020-08-07,,,,,Full payment,,,2021-01-26,2021-01-26,0,,expense
3267,257945,Mutare,Zimbabwe,EX00055709,Food at home,1200.0,ZWL,2020-08-07,,,,,Full payment,,Full payment,2020-08-14,2020-08-14,0,,expense
3268,257945,Mutare,Zimbabwe,EX00083800,House/rent,1000.0,ZWL,2020-08-07,,,,,Full payment,,,2021-01-26,2021-01-26,0,,expense
3269,257945,Mutare,Zimbabwe,EX00056705,Toiletries,600.0,ZWL,2020-08-10,,,,,Full payment,,Full payment,2020-08-23,2020-08-23,0,,expense
3270,257945,Mutare,Zimbabwe,EX00056706,"Mobile phone, street phone",1500.0,ZWL,2020-08-14,,,,,Full payment,,Full payment,2020-08-23,2020-08-23,0,,expense
3271,257945,Mutare,Zimbabwe,EX00056707,Try one Supermarket (Other),2000.0,ZWL,2020-08-15,,,,,Full payment,,Full payment,2020-08-23,2020-08-23,0,,expense
3272,257945,Mutare,Zimbabwe,EX00057491,Try one Supermarket (Transport),2500.0,ZWL,2020-08-17,,,,,Full payment,,Full payment,2020-08-29,2020-08-29,0,,expense
3273,257945,Mutare,Zimbabwe,EX00057492,Food at home,1500.0,ZWL,2020-08-18,,,,,Full payment,,Full payment,2020-08-29,2020-08-29,0,,expense
3274,257945,Mutare,Zimbabwe,EX00057493,Electricity charges,150.0,ZWL,2020-08-21,,,,,Full payment,,Full payment,2020-08-29,2020-08-29,0,,expense
3275,257945,Mutare,Zimbabwe,EX00058608,Toiletries,600.0,ZWL,2020-08-24,,,,,Full payment,,Full payment,2020-09-04,2020-09-04,0,,expense
3276,257945,Mutare,Zimbabwe,EX00058609,Food at home,1500.0,ZWL,2020-08-28,,,,,Full payment,,Full payment,2020-09-04,2020-09-04,0,,expense
3277,257945,Mutare,Zimbabwe,EX00059932,Try one Supermarket (Wages),3000.0,ZWL,2020-09-01,,,,,Full payment,,Full payment,2020-09-14,2020-09-14,0,,expense
3278,257945,Mutare,Zimbabwe,EX00059936,Tryone Bakery (Other),5000.0,ZWL,2020-09-01,,,,,Full payment,,Full payment,2020-09-14,2020-09-14,0,,expense
3279,257945,Mutare,Zimbabwe,EX00059935,Tryone Bakery (Raw Materials),50000.0,ZWL,2020-09-01,,,,,Full payment,,Full payment,2020-09-14,2020-09-14,0,,expense
3280,257945,Mutare,Zimbabwe,EX00059933,Tryone Bakery (Transport),1300.0,ZWL,2020-09-01,,,,,Full payment,,Full payment,2020-09-14,2020-09-14,0,,expense
3281,257945,Mutare,Zimbabwe,EX00083797,Electricity charges,800.0,ZWL,2020-09-04,,,,,Full payment,,,2021-01-26,2021-01-26,0,,expense
3282,257945,Mutare,Zimbabwe,EX00059934,Tryone Bakery (Other),800.0,ZWL,2020-09-04,,,,,Full payment,,Full payment,2020-09-14,2020-09-14,0,,expense
3283,257945,Mutare,Zimbabwe,EX00083801,House/rent,1500.0,ZWL,2020-09-04,,,,,Full payment,,,2021-01-26,2021-01-26,0,,expense
3284,257945,Mutare,Zimbabwe,EX00059930,Try one Supermarket (Transport),1300.0,ZWL,2020-09-04,,,,,Full payment,,Full payment,2020-09-14,2020-09-14,0,,expense
3285,257945,Mutare,Zimbabwe,EX00083814,Toiletries,900.0,ZWL,2020-09-04,,,,,Full payment,,,2021-01-26,2021-01-26,0,,expense
3286,257945,Mutare,Zimbabwe,EX00083832,Water charges,700.0,ZWL,2020-09-04,,,,,Full payment,,,2021-01-26,2021-01-26,0,,expense
3287,257945,Mutare,Zimbabwe,EX00059931,Try one Supermarket (Other),1600.0,ZWL,2020-09-05,,,,,Full payment,,Full payment,2020-09-14,2020-09-14,0,,expense
3288,257945,Mutare,Zimbabwe,EX00060709,Transportation (including fuel),2000.0,ZWL,2020-09-07,,,,,Full payment,,Full payment,2020-09-19,2020-09-19,0,,expense
3289,257945,Mutare,Zimbabwe,EX00060710,Health Expenses,10000.0,ZWL,2020-09-11,,,,,Full payment,,Full payment,2020-09-19,2020-09-19,0,,expense
3290,257945,Mutare,Zimbabwe,EX00083807,Mobile phone battery recharging,1000.0,ZWL,2020-09-12,,,,,Full payment,,,2021-01-26,2021-01-26,0,,expense
3291,257945,Mutare,Zimbabwe,EX00061688,Try one Supermarket (Raw Materials),40000.0,ZWL,2020-09-14,,,,,Full payment,,Full payment,2020-09-28,2020-09-28,0,,expense
3292,257945,Mutare,Zimbabwe,EX00061690,Other significant expenses,500.0,ZWL,2020-09-18,,,,,Full payment,,Full payment,2020-09-28,2020-09-28,0,,expense
3293,257945,Mutare,Zimbabwe,EX00061689,Food outside (Snacks including soft drinks),340.0,ZWL,2020-09-19,,,,,Full payment,,Full payment,2020-09-28,2020-09-28,0,,expense
3294,257945,Mutare,Zimbabwe,EX00063341,Transportation (including fuel),1000.0,ZWL,2020-09-25,,,,,Full payment,,Full payment,2020-10-09,2020-10-09,0,,expense
3295,257945,Mutare,Zimbabwe,EX00063342,Tryone Bakery (Raw Materials),6500.0,ZWL,2020-09-26,,,,,Full payment,,Full payment,2020-10-09,2020-10-09,0,,expense
3296,257945,Mutare,Zimbabwe,EX00063340,Food at home,5000.0,ZWL,2020-09-27,,,,,Full payment,,Full payment,2020-10-09,2020-10-09,0,,expense
3297,257945,Mutare,Zimbabwe,EX00064049,Try one Supermarket (Transport),3208.0,ZWL,2020-10-01,,,,,Full payment,,Full payment,2020-10-14,2020-10-14,0,,expense
3298,257945,Mutare,Zimbabwe,EX00064050,Food at home,2300.0,ZWL,2020-10-02,,,,,Full payment,,Full payment,2020-10-14,2020-10-14,0,,expense
3299,257945,Mutare,Zimbabwe,EX00064051,Water charges,600.0,ZWL,2020-10-02,,,,,Full payment,,Full payment,2020-10-14,2020-10-14,0,,expense
3300,257945,Mutare,Zimbabwe,EX00064052,Health Expenses,4500.0,ZWL,2020-10-03,,,,,Full payment,,Full payment,2020-10-14,2020-10-14,0,,expense
3301,257945,Mutare,Zimbabwe,EX00064625,Financial Support,1500.0,ZWL,2020-10-05,,,,,Full payment,,Full payment,2020-10-19,2020-10-19,0,,expense
3302,257945,Mutare,Zimbabwe,EX00064626,Try one Supermarket (Raw Materials),3500.0,ZWL,2020-10-08,,,,,Full payment,,Full payment,2020-10-19,2020-10-19,0,,expense
3303,257945,Mutare,Zimbabwe,EX00083826,Tryone Bakery (Raw Materials),5000.0,ZWL,2020-10-08,,,,,Full payment,,,2021-01-26,2021-01-26,0,,expense
3304,257945,Mutare,Zimbabwe,EX00083815,Toiletries,1500.0,ZWL,2020-10-09,,,,,Full payment,,,2021-01-26,2021-01-26,0,,expense
3305,257945,Mutare,Zimbabwe,EX00064623,Try one Supermarket (Transport),3500.0,ZWL,2020-10-09,,,,,Full payment,,Full payment,2020-10-19,2020-10-19,0,,expense
3306,257945,Mutare,Zimbabwe,EX00064624,Food at home,3900.0,ZWL,2020-10-11,,,,,Full payment,,Full payment,2020-10-19,2020-10-19,0,,expense
3307,257945,Mutare,Zimbabwe,EX00066936,Try one Supermarket (Transport),3500.0,ZWL,2020-10-12,,,,,Full payment,,Full payment,2020-11-03,2020-11-03,0,,expense
3308,257945,Mutare,Zimbabwe,EX00066939,Food at home,2500.0,ZWL,2020-10-12,,,,,Full payment,,Full payment,2020-11-03,2020-11-03,0,,expense
3309,257945,Mutare,Zimbabwe,EX00083808,Mobile phone battery recharging,750.0,ZWL,2020-10-16,,,,,Full payment,,,2021-01-26,2021-01-26,0,,expense
3310,257945,Mutare,Zimbabwe,EX00066937,Try one Supermarket (Transport),4500.0,ZWL,2020-10-19,,,,,Full payment,,Full payment,2020-11-03,2020-11-03,0,,expense
3311,257945,Mutare,Zimbabwe,EX00066942,Electricity charges,900.0,ZWL,2020-10-23,,,,,Full payment,,Full payment,2020-11-03,2020-11-03,0,,expense
3312,257945,Mutare,Zimbabwe,EX00066940,Food at home,3600.0,ZWL,2020-10-23,,,,,Full payment,,Full payment,2020-11-03,2020-11-03,0,,expense
3313,257945,Mutare,Zimbabwe,EX00066938,Try one Supermarket (Transport),3400.0,ZWL,2020-10-23,,,,,Full payment,,Full payment,2020-11-03,2020-11-03,0,,expense
3314,257945,Mutare,Zimbabwe,EX00066943,House/rent,1500.0,ZWL,2020-10-24,,,,,Full payment,,Full payment,2020-11-03,2020-11-03,0,,expense
3315,257945,Mutare,Zimbabwe,EX00066941,Health Expenses,5800.0,ZWL,2020-10-25,,,,,Full payment,,Full payment,2020-11-03,2020-11-03,0,,expense
3316,257945,Mutare,Zimbabwe,EX00067721,Try one Supermarket (Salary),5000.0,ZWL,2020-10-31,,,,,Full payment,,Full payment,2020-11-08,2020-11-08,0,,expense
3317,257945,Mutare,Zimbabwe,EX00067723,Food at home,3330.0,ZWL,2020-11-01,,,,,Full payment,,Full payment,2020-11-08,2020-11-08,0,,expense
3318,257945,Mutare,Zimbabwe,EX00067720,Try one Supermarket (Transport),2300.0,ZWL,2020-11-01,,,,,Full payment,,Full payment,2020-11-08,2020-11-08,0,,expense
3319,257945,Mutare,Zimbabwe,EX00067722,Toiletries,9200.0,ZWL,2020-11-01,,,,,Full payment,,Full payment,2020-11-08,2020-11-08,0,,expense
3320,257945,Mutare,Zimbabwe,EX00069301,Try one Supermarket (Transport),2000.0,ZWL,2020-11-02,,,,,Full payment,,,2020-11-16,2020-11-16,0,,expense
3321,257945,Mutare,Zimbabwe,EX00069303,Food at home,1000.0,ZWL,2020-11-03,,,,,Full payment,,,2020-11-16,2020-11-16,0,,expense
3322,257945,Mutare,Zimbabwe,EX00083827,Tryone Bakery (Raw Materials),4500.0,ZWL,2020-11-05,,,,,Full payment,,,2021-01-26,2021-01-26,0,,expense
3323,257945,Mutare,Zimbabwe,EX00083823,Try one Supermarket (Salary),13000.0,ZWL,2020-11-05,,,,,Full payment,,,2021-01-26,2021-01-26,0,,expense
3324,257945,Mutare,Zimbabwe,EX00069305,Health Expenses,3000.0,ZWL,2020-11-06,,,,,Full payment,,,2020-11-16,2020-11-16,0,,expense
3325,257945,Mutare,Zimbabwe,EX00083798,Electricity charges,850.0,ZWL,2020-11-06,,,,,Full payment,,,2021-01-26,2021-01-26,0,,expense
3326,257945,Mutare,Zimbabwe,EX00069304,House/rent,1500.0,ZWL,2020-11-06,,,,,Full payment,,,2020-11-16,2020-11-16,0,,expense
3327,257945,Mutare,Zimbabwe,EX00069302,Try one Supermarket (Other),800.0,ZWL,2020-11-06,,,,,Full payment,,,2020-11-16,2020-11-16,0,,expense
3328,257945,Mutare,Zimbabwe,EX00070263,Food at home,2170.0,ZWL,2020-11-13,,,,,Full payment,,,2020-11-23,2020-11-23,0,,expense
3329,257945,Mutare,Zimbabwe,EX00070265,Try one Supermarket (Transport),1500.0,ZWL,2020-11-13,,,,,Full payment,,,2020-11-23,2020-11-23,0,,expense
3330,257945,Mutare,Zimbabwe,EX00070264,Try one Supermarket (Raw Materials),5000.0,ZWL,2020-11-16,,,,,Full payment,,,2020-11-23,2020-11-23,0,,expense
3331,257945,Mutare,Zimbabwe,EX00072170,Financial Support,500.0,ZWL,2020-11-17,,,,,Full payment,,,2020-12-02,2020-12-02,0,,expense
3332,257945,Mutare,Zimbabwe,EX00072169,Water charges,580.0,ZWL,2020-11-19,,,,,Full payment,,,2020-12-02,2020-12-02,0,,expense
3333,257945,Mutare,Zimbabwe,EX00072168,School expenses,3500.0,ZWL,2020-11-20,,,,,Full payment,,,2020-12-02,2020-12-02,0,,expense
3334,257945,Mutare,Zimbabwe,EX00083809,Mobile phone battery recharging,1500.0,ZWL,2020-11-20,,,,,Full payment,,,2021-01-26,2021-01-26,0,,expense
3335,257945,Mutare,Zimbabwe,EX00072167,Try one Supermarket (Transport),2000.0,ZWL,2020-11-20,,,,,Full payment,,,2020-12-02,2020-12-02,0,,expense
3336,257945,Mutare,Zimbabwe,EX00073062,Transportation (including fuel),500.0,ZWL,2020-11-23,,,,,Full payment,,,2020-12-08,2020-12-08,0,,expense
3337,257945,Mutare,Zimbabwe,EX00073061,Food at home,3500.0,ZWL,2020-11-27,,,,,Full payment,,,2020-12-08,2020-12-08,0,,expense
3338,257945,Mutare,Zimbabwe,EX00073059,Try one Supermarket (Transport),800.0,ZWL,2020-11-29,,,,,Full payment,,,2020-12-08,2020-12-08,0,,expense
3339,257945,Mutare,Zimbabwe,EX00073060,Try one Supermarket (Other),500.0,ZWL,2020-11-30,,,,,Full payment,,,2020-12-08,2020-12-08,0,,expense
3340,257945,Mutare,Zimbabwe,EX00074711,Food at home,2600.0,ZWL,2020-12-01,,,,,Full payment,,,2020-12-15,2020-12-15,0,,expense
3341,257945,Mutare,Zimbabwe,EX00083828,Tryone Bakery (Raw Materials),6000.0,ZWL,2020-12-04,,,,,Full payment,,,2021-01-26,2021-01-26,0,,expense
3342,257945,Mutare,Zimbabwe,EX00074709,Try one Supermarket (Transport),3400.0,ZWL,2020-12-04,,,,,Full payment,,,2020-12-15,2020-12-15,0,,expense
3343,257945,Mutare,Zimbabwe,EX00083819,Try one Supermarket (Raw Materials),10000.0,ZWL,2020-12-04,,,,,Full payment,,,2021-01-26,2021-01-26,0,,expense
3344,257945,Mutare,Zimbabwe,EX00083802,House/rent,3000.0,ZWL,2020-12-04,,,,,Full payment,,,2021-01-26,2021-01-26,0,,expense
3345,257945,Mutare,Zimbabwe,EX00083810,Mobile phone battery recharging,2000.0,ZWL,2020-12-04,,,,,Full payment,,,2021-01-26,2021-01-26,0,,expense
3346,257945,Mutare,Zimbabwe,EX00083824,Try one Supermarket (Salary),14000.0,ZWL,2020-12-07,,,,,Full payment,,,2021-01-26,2021-01-26,0,,expense
3347,257945,Mutare,Zimbabwe,EX00074710,Try one Supermarket (Wages),1500.0,ZWL,2020-12-07,,,,,Full payment,,,2020-12-15,2020-12-15,0,,expense
3348,257945,Mutare,Zimbabwe,EX00076743,Food at home,8600.0,ZWL,2020-12-11,,,,,Full payment,,,2020-12-23,2021-03-22,1,,expense
3349,257945,Mutare,Zimbabwe,EX00077956,Food at home,9500.0,ZWL,2020-12-20,,,,,Full payment,,,2020-12-29,2021-03-22,1,,expense
3350,257945,Mutare,Zimbabwe,EX00077957,Toiletries,500.0,ZWL,2020-12-21,,,,,Full payment,,,2020-12-29,2021-03-22,1,,expense
3351,257945,Mutare,Zimbabwe,EX00083811,Mobile phone battery recharging,3500.0,ZWL,2020-12-25,,,,,Full payment,,,2021-01-26,2021-01-26,0,,expense
3352,257945,Mutare,Zimbabwe,EX00079411,Electricity charges,2000.0,ZWL,2020-12-25,,,,,Full payment,,,2021-01-06,2021-01-06,0,,expense
3353,257945,Mutare,Zimbabwe,EX00080443,Water charges,1000.0,ZWL,2020-12-30,,,,,Full payment,,,2021-01-12,2021-01-12,0,,expense
3354,257945,Mutare,Zimbabwe,EX00080444,Financial Support,8500.0,ZWL,2020-12-31,,,,,Full payment,,,2021-01-12,2021-01-12,0,,expense
3355,257945,Mutare,Zimbabwe,EX00080438,Try one Supermarket (Transport),5000.0,ZWL,2020-12-31,,,,,Full payment,,,2021-01-12,2021-01-12,0,,expense
3356,257945,Mutare,Zimbabwe,EX00080442,Food at home,9500.0,ZWL,2021-01-01,,,,,Full payment,,,2021-01-12,2021-01-12,0,,expense
3357,257945,Mutare,Zimbabwe,EX00080439,Try one Supermarket (Raw Materials),15000.0,ZWL,2021-01-01,,,,,Full payment,,,2021-01-12,2021-01-12,0,,expense
3358,257945,Mutare,Zimbabwe,EX00080440,Try one Supermarket (Other),4500.0,ZWL,2021-01-03,,,,,Full payment,,,2021-01-12,2021-01-12,0,,expense
3359,257945,Mutare,Zimbabwe,EX00083829,Tryone Bakery (Raw Materials),2500.0,ZWL,2021-01-04,,,,,Full payment,,,2021-01-26,2021-01-26,0,,expense
3360,257945,Mutare,Zimbabwe,EX00080441,Toiletries,3000.0,ZWL,2021-01-04,,,,,Full payment,,,2021-01-12,2021-01-12,0,,expense
3361,257945,Mutare,Zimbabwe,EX00083825,Try one Supermarket (Salary),15000.0,ZWL,2021-01-04,,,,,Full payment,,,2021-01-26,2021-01-26,0,,expense
3362,257945,Mutare,Zimbabwe,EX00083803,House/rent,2500.0,ZWL,2021-01-05,,,,,Full payment,,,2021-01-26,2021-01-26,0,,expense
3363,257945,Mutare,Zimbabwe,EX00082557,Electricity charges,1200.0,ZWL,2021-01-05,,,,,Full payment,,,2021-01-21,2021-01-21,0,,expense
3364,257945,Mutare,Zimbabwe,EX00082556,"Mobile phone, street phone",3000.0,ZWL,2021-01-06,,,,,Full payment,,,2021-01-21,2021-02-02,1,,expense
3365,257945,Mutare,Zimbabwe,EX00082553,Try one Supermarket (Transport),5000.0,ZWL,2021-01-08,,,,,Full payment,,,2021-01-21,2021-01-21,0,,expense
3366,257945,Mutare,Zimbabwe,EX00083833,Water charges,1000.0,ZWL,2021-01-08,,,,,Full payment,,,2021-01-26,2021-01-26,0,,expense
3367,257945,Mutare,Zimbabwe,EX00082554,Try one Supermarket (Raw Materials),15000.0,ZWL,2021-01-11,,,,,Full payment,,,2021-01-21,2021-01-21,0,,expense
3368,257945,Mutare,Zimbabwe,EX00082555,Food at home,10150.0,ZWL,2021-01-15,,,,,Full payment,,,2021-01-21,2021-01-21,0,,expense
3369,257945,Mutare,Zimbabwe,EX00083816,Mobile phone battery recharging,700.0,ZWL,2021-01-23,,,,,Full payment,,,2021-01-26,2021-01-26,0,,expense
3370,257945,Mutare,Zimbabwe,EX00085896,"Mobile phone, street phone",500.0,ZWL,2021-01-27,,,,,Full payment,,,2021-02-02,2021-02-02,0,,expense
3371,257945,Mutare,Zimbabwe,EX00085897,Try one Supermarket (Transport),1500.0,ZWL,2021-01-29,,,,,Full payment,,,2021-02-02,2021-02-02,0,,expense
3372,257945,Mutare,Zimbabwe,EX00085895,Food outside (Snacks including soft drinks),1300.0,ZWL,2021-01-29,,,,,Full payment,,,2021-02-02,2021-02-02,0,,expense
3373,257945,Mutare,Zimbabwe,EX00085898,Try one Supermarket (Other),2000.0,ZWL,2021-01-30,,,,,Full payment,,,2021-02-02,2021-02-02,0,,expense
3374,257945,Mutare,Zimbabwe,EX00094817,"Mobile phone, street phone",2500.0,ZWL,2021-02-23,,,,,Full payment,,,2021-03-03,2021-03-03,0,,expense
3375,257945,Mutare,Zimbabwe,EX00094815,Try one Supermarket (Transport),3500.0,ZWL,2021-02-25,,,,,Full payment,,,2021-03-03,2021-03-03,0,,expense
3376,257945,Mutare,Zimbabwe,EX00094818,Health Expenses,3000.0,ZWL,2021-02-26,,,,,Full payment,,,2021-03-03,2021-03-03,0,,expense
3377,257945,Mutare,Zimbabwe,EX00094814,Try one Supermarket (Wages),5000.0,ZWL,2021-02-26,,,,,Full payment,,,2021-03-03,2021-03-03,0,,expense
3378,257945,Mutare,Zimbabwe,EX00094816,Food at home,3400.0,ZWL,2021-02-27,,,,,Full payment,,,2021-03-03,2021-03-03,0,,expense
3379,257945,Mutare,Zimbabwe,EX00094819,Health Expenses,4000.0,ZWL,2021-02-28,,,,,Full payment,,,2021-03-03,2021-03-03,0,,expense
3380,257945,Mutare,Zimbabwe,EX00096378,Try one Supermarket (Transport),5000.0,ZWL,2021-03-01,,,,,Full payment,,,2021-03-08,2021-03-08,0,,expense
3381,257945,Mutare,Zimbabwe,EX00101137,Tryone Bakery (Salary),20000.0,ZWL,2021-03-01,,,,,Full payment,,,2021-03-23,2021-03-23,0,,expense
3382,257945,Mutare,Zimbabwe,EX00101136,Tryone Bakery (Raw Materials),10000.0,ZWL,2021-03-05,,,,,Full payment,,,2021-03-23,2021-03-23,0,,expense
3383,257945,Mutare,Zimbabwe,EX00096379,"Mobile phone, street phone",1000.0,ZWL,2021-03-05,,,,,Full payment,,,2021-03-08,2021-03-08,0,,expense
3384,257945,Mutare,Zimbabwe,EX00096380,School fees,10000.0,ZWL,2021-03-05,,,,,Full payment,,,2021-03-08,2021-03-08,0,,expense
3385,257945,Mutare,Zimbabwe,EX00100819,Food at home,5000.0,ZWL,2021-03-11,,,,,Full payment,,,2021-03-22,2021-03-22,0,,expense
3386,257945,Mutare,Zimbabwe,EX00100817,Try one Supermarket (Transport),3500.0,ZWL,2021-03-12,,,,,Full payment,,,2021-03-22,2021-03-22,0,,expense
3387,257945,Mutare,Zimbabwe,EX00100818,Try one Supermarket (Raw Materials),8500.0,ZWL,2021-03-15,,,,,Full payment,,,2021-03-22,2021-03-22,0,,expense
3388,257945,Mutare,Zimbabwe,EX00100820,"Mobile phone, street phone",2600.0,ZWL,2021-03-18,,,,,Full payment,,,2021-03-22,2021-03-22,0,,expense
3389,257945,Mutare,Zimbabwe,EX00100821,House/rent,3000.0,ZWL,2021-03-19,,,,,Full payment,,,2021-03-22,2021-03-22,0,,expense
3390,257945,Mutare,Zimbabwe,EX00100822,Health Expenses,7400.0,ZWL,2021-03-21,,,,,Full payment,,,2021-03-22,2021-03-22,0,,expense
3391,257945,Mutare,Zimbabwe,EX00102593,Food outside (Snacks including soft drinks),800.0,ZWL,2021-03-22,,,,,Full payment,,,2021-03-26,2021-03-26,0,,expense
3392,257945,Mutare,Zimbabwe,EX00102594,"Mobile phone, street phone",1500.0,ZWL,2021-03-25,,,,,Full payment,,,2021-03-26,2021-03-26,0,,expense
3393,257945,Mutare,Zimbabwe,EX00102591,Try one Supermarket (Salary),15000.0,ZWL,2021-03-26,,,,,Full payment,,,2021-03-26,2021-03-26,0,,expense
3394,257945,Mutare,Zimbabwe,EX00102592,Try one Supermarket (Raw Materials),2000.0,ZWL,2021-03-26,,,,,Full payment,,,2021-03-26,2021-03-26,0,,expense
3395,257945,Mutare,Zimbabwe,EX00107144,Try one Supermarket (Transport),2500.0,ZWL,2021-03-31,,,,,Full payment,,,2021-04-11,2021-04-11,0,,expense
3396,257945,Mutare,Zimbabwe,EX00107150,School fees,1250.0,ZWL,2021-03-31,,,,,Full payment,,,2021-04-11,2021-04-11,0,,expense
3397,257945,Mutare,Zimbabwe,EX00107147,Food at home,3500.0,ZWL,2021-04-01,,,,,Full payment,,,2021-04-11,2021-04-11,0,,expense
3398,257945,Mutare,Zimbabwe,EX00107146,Try one Supermarket (Salary),6000.0,ZWL,2021-04-01,,,,,Full payment,,,2021-04-11,2021-04-11,0,,expense
3399,257945,Mutare,Zimbabwe,EX00107149,Mobile phone battery recharging,1540.0,ZWL,2021-04-08,,,,,Full payment,,,2021-04-11,2021-04-11,0,,expense
3400,257945,Mutare,Zimbabwe,EX00107148,Transportation (including fuel),4500.0,ZWL,2021-04-09,,,,,Full payment,,,2021-04-11,2021-04-11,0,,expense
3401,257945,Mutare,Zimbabwe,EX00107145,Try one Supermarket (Transport),2856.0,ZWL,2021-04-09,,,,,Full payment,,,2021-04-11,2021-04-11,0,,expense
3402,257945,Mutare,Zimbabwe,EX00117297,Health Expenses,3500.0,ZWL,2021-04-13,,,,,Full payment,,,2021-05-01,2021-05-01,0,,expense
3403,257945,Mutare,Zimbabwe,EX00117291,Try one Supermarket (Transport),2000.0,ZWL,2021-04-17,,,,,Full payment,,,2021-05-01,2021-05-01,0,,expense
